hhld_num,dwell_type,income,n_person,n_vehicle,n_licence,n_emp_ft,n_emp_pt,n_emp_home,n_student,n_hhld_trip,region_hhld,pd_hhld,waterzn_hhld,expf,Pop
680648,1,2,2,2,2,0,1,0,0,8,12,65,120140,7.26,14.52
680772,1,6,2,2,2,2,0,0,0,4,12,64,121234,18.38,36.76
680966,1,6,3,2,2,2,0,0,1,4,12,67,120669,22.12,66.36
680999,1,6,2,2,2,2,0,0,0,4,12,68,120715,14.51,29.02
681070,2,7,1,1,1,0,0,0,0,3,12,67,120600,19.7,19.7
681384,1,7,2,2,2,2,0,0,0,4,12,64,120079,35.82,71.64
681393,2,1,1,0,0,0,0,0,0,0,12,64,120941,34.19,34.19
681471,2,7,2,2,2,1,1,0,0,6,12,64,121165,25.29,50.58
681507,1,4,1,1,1,1,0,0,0,4,12,64,121603,22.09,22.09
681605,2,2,1,1,1,1,0,0,0,2,12,64,121442,23.49,23.49
681651,2,2,2,0,1,0,1,0,1,5,12,63,121447,18,36
681656,1,5,4,2,2,2,0,0,0,4,12,69,120746,15.43,61.72
681688,1,6,1,1,1,1,0,0,0,2,12,63,120013,12.04,12.04
681751,1,6,4,3,2,2,0,0,1,8,12,68,120217,25.93,103.72
681845,1,6,5,2,3,1,1,0,3,16,12,63,121410,31.53,157.65
681883,1,2,2,0,1,0,1,0,1,5,12,64,121261,24.84,49.68
681953,3,4,3,2,2,2,0,0,0,4,12,64,121474,30.52,91.56
681962,2,2,2,2,2,2,0,0,0,2,12,65,121392,116.45,232.9
682136,1,6,3,1,1,1,0,0,1,7,12,63,121691,6.41,19.23
682144,1,4,5,6,4,1,2,0,2,21,12,65,120100,32.13,160.65
682162,1,7,1,1,1,0,0,0,0,2,12,65,121647,11.88,11.88
682200,1,7,2,1,2,2,0,2,0,4,12,65,122140,10.66,21.32
682870,1,7,3,4,3,3,0,0,0,6,12,63,120008,29.23,87.69
682880,1,6,4,2,2,2,0,0,2,6,12,69,120783,44.39,177.56
682912,2,7,1,1,1,0,0,0,0,3,12,64,121067,14.43,14.43
682932,1,3,2,2,2,2,0,0,0,8,12,69,121629,33.24,66.48
682955,1,6,2,1,2,2,0,0,0,2,12,63,120952,10.22,20.44
683053,3,2,4,2,2,1,1,0,1,6,12,65,122139,46.46,185.84
683100,1,4,2,2,2,2,0,0,1,8,12,69,121632,29.93,59.86
683140,1,4,3,1,1,1,0,0,1,2,12,65,122125,8.58,25.74
683617,1,3,5,3,5,1,3,0,3,18,12,65,121783,37.64,188.2
683831,1,3,1,1,1,0,0,0,0,6,12,64,122078,13.47,13.47
683853,1,5,3,2,2,2,0,0,0,4,12,68,121213,17.16,51.48
684002,1,6,4,2,2,2,0,0,2,4,12,64,121576,25.93,103.72
684715,3,3,1,1,1,0,0,0,0,2,12,64,120299,11.52,11.52
684716,3,5,3,2,2,2,0,0,0,5,12,64,122086,37.91,113.73
684756,3,2,2,0,2,0,2,0,2,4,12,63,120009,14.28,28.56
684980,1,5,2,2,2,2,0,0,0,4,12,63,120351,16.38,32.76
685665,1,4,2,2,2,1,0,0,1,5,12,63,121039,15.29,30.58
685791,2,5,1,1,1,1,0,0,0,7,12,64,121926,22.21,22.21
685813,2,4,2,1,1,0,0,0,0,2,12,65,121530,19.07,38.14
685924,2,3,1,1,1,1,0,0,0,2,12,64,120058,42.94,42.94
686031,1,7,3,3,3,0,1,0,0,2,12,64,120055,31.11,93.33
686076,1,2,2,1,1,1,0,0,0,2,12,64,122095,29.04,58.08
686116,1,6,4,2,2,2,0,0,0,8,12,68,121536,21.85,87.4
686392,1,4,4,1,2,2,0,0,1,10,12,64,121240,39.74,158.96
686423,3,5,2,2,2,2,0,0,0,8,12,63,120022,26.1,52.2
686599,1,6,2,2,2,0,0,0,0,4,12,64,122058,12,24
687060,3,3,1,1,1,0,1,0,0,2,12,66,121718,24.3,24.3
687121,2,7,2,1,2,1,1,0,1,7,12,63,120343,28.07,56.14
687174,1,4,3,2,2,1,1,0,0,2,12,68,120220,15.5,46.5
687355,2,4,1,1,1,1,0,0,0,4,12,64,121181,29.68,29.68
687409,1,2,1,1,1,1,0,0,0,2,12,64,120064,14.87,14.87
687414,2,4,1,1,1,0,1,0,0,5,12,64,121067,14.43,14.43
687508,1,4,2,2,2,2,0,0,0,4,12,64,120340,21.33,42.66
687585,1,7,2,2,2,2,0,0,0,7,12,64,122051,14.03,28.06
687711,3,2,3,1,1,0,0,0,2,12,12,63,121405,23.34,70.02
688016,1,4,2,2,2,2,0,0,1,6,12,64,120982,6.78,13.56
688108,1,2,3,2,2,1,0,0,1,4,12,63,121400,17.53,52.59
688401,1,6,4,2,2,2,0,0,2,5,12,65,121792,19.22,76.88
688848,1,6,3,2,2,1,0,0,0,8,12,67,120618,19.36,58.08
688974,1,7,3,1,2,0,1,0,0,15,12,65,121478,13.27,39.81
689049,2,3,1,1,1,1,0,0,0,5,12,65,120919,37.58,37.58
689064,2,2,1,0,0,0,0,0,0,0,12,63,120958,12.83,12.83
689242,2,3,1,1,0,1,0,0,0,2,12,64,120948,73.86,73.86
689281,1,4,2,1,2,1,0,0,1,4,12,64,120371,15.02,30.04
689402,1,2,1,1,1,1,0,0,0,4,12,64,122064,26.4,26.4
689810,1,4,4,2,2,2,0,0,2,8,12,64,122090,12.84,51.36
690033,1,4,3,1,3,1,0,0,2,8,12,63,120346,21.5,64.5
690108,3,7,5,1,99,0,0,0,5,8,12,63,120019,40.49,202.45
690278,3,3,4,2,2,2,0,1,0,2,12,64,121436,12.29,49.16
690798,1,5,3,2,2,1,0,0,0,8,12,65,121985,22.08,66.24
690910,2,1,1,0,1,0,0,0,0,4,12,65,120133,37.58,37.58
690934,1,4,4,3,4,3,1,1,1,8,12,63,120346,45.06,180.24
691104,1,7,2,2,2,2,0,1,0,5,12,64,122096,8.44,16.88
691298,2,1,1,1,1,0,0,0,0,10,12,65,121391,104.5,104.5
691383,3,2,1,0,0,1,0,0,0,2,12,65,121645,24.83,24.83
691503,1,6,2,2,2,2,0,0,0,4,12,63,120349,11.34,22.68
691551,1,4,4,2,2,2,0,0,0,2,12,67,120604,11.52,46.08
691705,2,1,2,1,1,0,0,0,1,11,12,65,121646,27.44,54.88
691807,1,6,2,1,2,1,0,0,0,4,12,63,120321,14.46,28.92
691860,1,4,2,2,2,0,1,0,0,2,12,68,120715,16.5,33
691905,1,3,3,1,2,1,0,0,1,4,12,69,120273,12.35,37.05
691987,1,4,2,2,2,2,0,0,0,6,12,65,121488,78.16,156.32
692060,1,6,4,2,3,2,0,0,1,8,12,65,122121,56.05,224.2
692135,1,5,2,2,2,0,0,0,0,8,12,64,122074,12.99,25.98
692266,2,1,1,1,1,0,1,0,1,0,12,63,121044,28.6,28.6
692318,1,4,4,2,2,1,1,0,1,0,12,68,120220,24.21,96.84
692408,1,4,2,2,2,1,0,0,0,5,12,65,122125,15.47,30.94
692431,1,3,5,2,2,1,0,0,0,2,12,68,120220,25.3,126.5
692435,1,6,2,2,2,1,1,0,0,2,12,64,120299,14.01,28.02
692550,1,7,2,3,2,2,0,0,0,4,12,64,121606,14.23,28.46
692590,2,3,1,1,1,1,0,0,0,2,12,64,121065,18.39,18.39
692663,3,4,1,1,1,1,0,0,1,3,12,64,120065,31.17,31.17
692727,1,5,2,2,2,1,1,0,0,4,12,65,121393,27.26,54.52
692911,1,6,5,2,2,2,0,0,0,6,12,69,121634,18.49,92.45
693240,1,1,3,1,1,0,0,0,0,6,12,69,120273,5.92,17.76
693294,1,4,4,2,2,1,0,0,0,6,12,64,121458,31.7,126.8
693673,3,5,3,2,2,2,0,0,1,4,12,64,121458,32.74,98.22
693874,1,3,1,1,1,0,0,0,0,3,12,63,121046,10.06,10.06
694289,2,2,2,2,2,1,0,0,0,2,12,65,120925,24.31,48.62
694513,1,7,2,3,2,1,0,0,0,2,12,65,122001,16.83,33.66
694687,1,3,1,2,1,1,0,1,0,0,12,65,121352,27.89,27.89
695033,1,5,2,3,2,2,0,0,0,4,12,64,120043,36.8,73.6
695436,2,5,1,1,1,1,0,0,0,3,12,63,121329,28.68,28.68
695542,1,4,3,2,2,1,0,0,0,4,12,63,120029,13.59,40.77
695551,3,2,1,1,1,0,0,0,0,5,12,64,121128,7.25,7.25
695675,3,6,1,2,1,1,0,0,0,2,12,64,121452,32.03,32.03
695686,3,7,3,3,3,3,0,0,0,6,12,65,122143,31.8,95.4
695701,2,2,1,1,1,0,0,0,0,4,12,63,121075,12.44,12.44
695743,1,3,2,1,2,0,0,0,0,4,12,64,121966,13.53,27.06
695864,2,1,1,1,1,0,0,0,0,2,12,64,121970,20.2,20.2
696053,1,3,2,2,2,1,0,0,0,0,12,63,121409,12.22,24.44
696088,1,5,4,2,2,2,0,1,2,12,12,65,121981,36.27,145.08
696141,1,6,3,2,2,2,0,0,0,6,12,63,122041,19.55,58.65
696182,2,4,1,1,1,1,0,0,0,4,12,64,120054,36.54,36.54
696280,1,6,2,2,2,2,0,0,0,4,12,64,121413,14.54,29.08
696346,1,3,3,1,1,1,0,0,2,7,12,65,122121,18.81,56.43
696596,2,2,1,1,1,0,0,0,0,3,12,64,120982,16.55,16.55
696622,1,5,5,3,4,3,0,0,2,14,12,64,121799,22.89,114.45
696644,1,6,1,2,1,1,0,0,0,6,12,66,121527,15.11,15.11
696760,1,7,5,1,99,0,1,0,5,6,12,63,121309,11.57,57.85
697106,3,2,1,1,1,1,0,0,0,4,12,64,120079,24.62,24.62
697266,1,4,4,2,2,1,1,0,2,12,12,64,120065,26.67,106.68
697332,2,3,1,1,1,1,0,0,0,4,12,64,121797,29.36,29.36
697461,2,2,2,1,2,1,0,0,0,2,12,65,121486,24.08,48.16
697495,1,6,2,2,2,2,0,0,0,2,12,65,121482,9.9,19.8
697634,1,2,1,0,1,0,1,0,0,2,12,65,122020,6.8,6.8
697699,2,5,2,1,2,2,0,0,0,8,12,63,121329,37.87,75.74
697860,1,2,2,1,2,2,0,0,0,4,12,64,121435,20.65,41.3
697940,2,1,1,0,1,0,0,0,0,0,12,63,120348,15.3,15.3
698032,2,5,2,1,1,1,0,0,0,2,12,64,120044,35.51,71.02
698078,1,3,1,1,1,1,0,0,0,2,12,63,122034,11.92,11.92
698353,2,5,1,1,1,1,0,0,0,0,12,64,120981,32.01,32.01
698576,1,5,4,3,3,2,2,0,2,9,12,63,120349,11.79,47.16
698577,3,6,2,2,2,1,0,0,0,2,12,63,121406,17.04,34.08
698866,1,6,2,2,2,2,0,0,0,5,12,64,121606,21.16,42.32
698881,3,4,1,2,1,1,0,0,0,2,12,65,122128,41.09,41.09
698897,1,7,3,2,3,0,2,0,2,10,12,64,120068,54.98,164.94
699279,1,7,2,2,2,0,0,0,0,4,12,66,120887,14.14,28.28
699377,2,6,2,1,2,2,0,0,0,4,12,63,121117,11.47,22.94
700006,1,7,2,2,2,2,0,0,0,4,12,65,121370,6.66,13.32
700230,3,3,1,1,1,0,0,0,0,3,12,63,122034,15.02,15.02
700352,3,6,2,2,2,1,1,0,0,4,12,69,120844,20.69,41.38
700370,1,6,3,2,2,2,1,0,1,7,12,64,121415,32.81,98.43
700425,1,6,4,2,2,2,0,0,1,6,12,63,122034,18,72
700427,1,6,4,4,4,3,1,0,0,8,12,64,121575,37.4,149.6
700535,3,4,2,2,2,2,0,0,0,3,12,64,120063,19.56,39.12
700565,1,6,3,3,3,2,1,0,0,4,12,65,120110,23.35,70.05
700663,1,2,3,0,0,0,1,0,0,0,12,65,121196,17.08,51.24
700821,3,7,2,2,2,2,0,0,0,4,12,69,120844,16.09,32.18
700905,1,4,1,1,1,1,0,0,0,4,12,67,121817,62.64,62.64
701076,1,6,3,4,3,3,0,1,0,8,12,66,121218,26.94,80.82
701089,3,4,1,1,1,1,0,0,0,2,12,64,121128,15.11,15.11
701131,2,4,2,2,2,2,0,0,0,4,12,64,120368,15.33,30.66
701173,2,3,1,1,1,1,0,0,0,3,12,64,121415,71.7,71.7
701267,1,5,3,4,3,2,0,0,0,6,12,63,122035,21.38,64.14
701292,1,3,3,4,2,2,0,0,1,6,12,65,121495,15.65,46.95
701346,1,4,3,2,2,1,1,0,0,10,12,64,120369,28.59,85.77
701739,2,1,1,0,1,0,0,0,1,2,12,64,121175,40.59,40.59
701745,1,7,1,0,0,0,0,0,0,2,12,64,121935,13.44,13.44
701867,1,7,4,2,2,2,0,0,0,4,12,67,120669,14.28,57.12
702119,1,3,2,2,2,0,0,0,0,16,12,68,120671,15.13,30.26
702172,2,7,2,0,0,0,0,0,0,0,12,65,120140,53.39,106.78
702430,3,4,4,2,4,1,3,2,2,14,12,64,121435,12.84,51.36
702444,2,2,1,0,0,0,0,0,0,2,12,65,121192,16.06,16.06
702561,2,6,2,2,2,2,0,0,0,7,12,64,121975,11.81,23.62
702985,2,4,2,2,2,1,1,0,0,4,12,65,120118,34.06,68.12
703079,1,4,4,4,4,2,0,0,2,6,12,65,121509,47.39,189.56
703123,2,2,1,1,1,0,0,0,1,2,12,64,121603,32.89,32.89
703198,2,4,1,1,1,1,0,0,0,5,12,63,120958,21.71,21.71
703480,1,4,2,2,2,2,0,0,0,2,12,64,120058,13.18,26.36
703781,1,3,4,1,2,1,1,0,1,6,12,63,121900,28.26,113.04
703829,3,5,4,2,2,1,0,0,0,4,12,63,122037,16.89,67.56
704153,1,2,2,2,1,1,1,0,0,0,12,65,122025,14.43,28.86
704230,1,6,1,1,1,1,0,0,0,4,12,64,120377,7.09,7.09
704276,1,6,2,1,2,2,0,0,0,4,12,64,121281,15,30
704525,3,7,2,1,1,1,0,0,1,4,12,63,122040,19.34,38.68
704757,1,6,3,3,3,1,1,0,0,7,12,64,121411,13.47,40.41
704793,1,5,2,1,2,2,0,1,0,4,12,65,120925,18.3,36.6
705069,1,7,1,1,1,0,0,0,0,2,12,69,120864,12.17,12.17
705353,2,4,3,2,3,1,1,1,1,12,12,64,121133,19.1,57.3
705372,2,7,1,1,1,1,0,0,0,2,12,63,121308,22.42,22.42
705462,1,4,4,2,1,1,0,0,3,7,12,64,121413,22.19,88.76
705601,2,1,2,2,2,2,0,0,1,4,12,63,120343,27.78,55.56
705620,1,5,3,1,1,1,0,0,0,9,12,65,122138,67.42,202.26
705673,1,6,4,2,2,1,0,0,0,16,12,63,121398,17.41,69.64
705705,1,4,2,3,2,0,0,0,0,6,12,64,121414,12.11,24.22
705757,1,5,1,1,1,1,0,0,0,2,12,63,121039,14.01,14.01
706634,1,5,4,2,2,1,0,0,0,13,12,64,120297,27.1,108.4
706973,2,6,2,1,2,1,0,0,0,6,12,63,121117,13.07,26.14
707207,1,2,1,1,1,0,0,0,0,5,12,69,121632,13.59,13.59
707256,1,6,3,2,2,2,0,0,0,4,12,63,121909,22.52,67.56
707270,1,7,2,2,2,1,1,0,1,4,12,65,120413,35.88,71.76
707351,3,5,5,2,2,1,0,0,3,8,12,65,121783,36.36,181.8
707421,2,4,2,2,2,1,0,1,0,6,12,64,121279,25.67,51.34
707570,1,6,2,1,2,2,0,0,0,14,12,64,120950,19.33,38.66
707738,1,7,3,3,3,3,0,0,0,10,12,64,122090,21.11,63.33
708176,2,3,2,2,2,1,0,0,0,2,12,68,120691,29.47,58.94
708314,1,4,1,1,1,1,0,0,0,6,12,65,120337,13.27,13.27
708533,1,7,4,4,4,1,1,0,2,8,12,69,120746,41.5,166
708639,2,4,1,1,1,1,0,0,0,4,12,63,121313,21.15,21.15
708770,1,2,2,1,2,0,0,0,0,2,12,64,120032,6.05,12.1
708838,1,4,4,2,2,2,0,0,0,6,12,64,121799,14.85,59.4
708977,1,4,2,1,2,0,0,0,0,0,12,69,121008,18.49,36.98
709039,2,1,2,2,2,0,0,0,2,4,12,63,121828,30.87,61.74
709151,1,7,4,2,2,1,1,1,2,4,12,63,120321,25.3,101.2
709225,1,6,2,2,2,1,1,1,0,6,12,69,120265,6.7,13.4
709457,2,3,1,1,1,1,0,0,0,3,12,63,120958,24.67,24.67
709700,1,3,2,1,1,0,0,0,0,4,12,65,121644,13.12,26.24
709705,2,7,1,0,0,0,0,0,0,0,12,65,120923,14.51,14.51
709844,1,3,1,1,1,1,0,0,0,2,12,63,121396,16.18,16.18
709849,3,4,2,2,2,1,1,2,0,1,12,65,122134,24.46,48.92
709917,2,2,2,1,2,1,0,0,0,6,12,64,121250,29.47,58.94
709938,1,2,1,1,1,1,0,0,0,5,12,65,120333,5.19,5.19
709979,1,7,3,4,3,1,1,0,0,4,12,68,120700,16.09,48.27
710165,2,2,2,1,2,0,1,0,2,14,12,64,121931,118.96,237.92
710228,1,4,2,2,2,2,0,0,0,2,12,65,121371,10.55,21.1
710246,1,6,4,2,2,2,0,0,1,16,12,63,122036,16.54,66.16
710414,1,6,2,3,2,2,0,0,0,6,12,65,120413,15.89,31.78
710457,2,4,2,1,1,1,0,0,1,7,12,64,121278,47.82,95.64
710964,1,7,4,2,2,2,0,0,2,10,12,63,120321,15.76,63.04
711318,2,7,1,1,1,0,0,0,0,0,12,63,120343,32.72,32.72
711366,3,4,1,2,1,1,0,0,0,2,12,65,120919,10.22,10.22
711749,1,3,2,3,2,2,0,0,1,8,12,64,121702,24.89,49.78
712021,1,6,4,2,2,2,0,0,2,5,12,65,122028,23.55,94.2
712167,1,6,4,2,2,2,0,0,2,9,12,63,120328,8.58,34.32
712174,2,3,2,1,2,0,1,1,0,6,12,64,121279,20.47,40.94
712273,1,6,2,1,2,2,0,0,0,4,12,63,121289,20.31,40.62
712389,1,6,2,3,2,2,0,2,0,6,12,65,120927,32.8,65.6
712552,1,4,4,1,2,0,0,0,0,12,12,64,120068,15.7,62.8
712628,3,1,2,2,2,2,0,0,2,4,12,63,120352,44.28,88.56
712640,3,4,2,2,2,1,1,1,0,5,12,64,120057,10.65,21.3
713228,1,5,3,2,2,2,0,0,1,6,12,63,120346,29.77,89.31
713533,1,7,1,1,1,1,0,0,0,3,12,65,120118,17.79,17.79
713583,1,4,2,1,2,1,0,0,0,6,12,63,122035,25.42,50.84
713621,1,3,1,1,1,1,0,0,0,2,12,64,120043,14.48,14.48
713955,1,2,1,0,1,0,0,0,0,4,12,64,122066,13.2,13.2
713972,1,6,3,2,2,1,0,0,0,4,12,64,121426,32.01,96.03
714122,2,7,5,3,5,0,1,0,5,12,12,63,121323,19.66,98.3
714502,2,4,2,2,2,2,0,0,0,4,12,63,122036,26.21,52.42
714570,2,6,2,2,2,2,0,0,0,9,12,63,121865,5.47,10.94
714789,2,2,2,1,2,0,1,0,1,5,12,63,121043,18,36
715087,1,5,3,2,2,2,0,1,1,5,12,64,121424,38.21,114.63
715120,1,4,2,1,2,1,0,0,0,9,12,63,120022,13.98,27.96
715356,1,4,5,2,5,3,1,1,2,10,12,64,121571,23.96,119.8
715459,1,7,2,2,2,2,0,2,0,15,12,67,120529,9.6,19.2
715638,3,4,2,2,2,2,0,0,0,8,12,64,122076,11.89,23.78
716137,1,6,4,1,2,2,0,0,1,6,12,64,120061,12.52,50.08
716196,2,2,1,0,0,0,0,0,0,0,12,64,121585,15.3,15.3
716252,1,5,5,2,5,1,3,0,3,17,12,67,120577,8.7,43.5
716267,1,6,2,2,2,2,0,1,0,2,12,63,120019,17.1,34.2
716410,1,2,1,1,1,0,0,0,0,2,12,65,120126,22.4,22.4
716479,3,4,2,1,2,0,0,0,0,0,12,64,120073,8.58,17.16
716594,2,2,1,1,1,0,0,0,0,4,12,64,121934,21.98,21.98
716619,1,7,2,2,2,1,0,0,0,4,12,67,120202,31.37,62.74
716639,2,2,1,0,0,0,0,0,0,3,12,65,120138,13.33,13.33
716851,2,3,2,2,2,2,0,0,0,2,12,65,121199,32.37,64.74
717022,1,2,1,1,1,0,0,0,0,0,12,66,120420,4.03,4.03
717239,1,6,1,3,1,0,0,0,0,2,12,66,120421,17.79,17.79
717477,1,1,3,0,3,1,2,1,2,6,12,64,120937,20.8,62.4
717529,1,4,4,2,2,2,0,0,0,4,12,65,121793,11.38,45.52
717538,2,5,2,2,2,2,0,0,0,7,12,64,120046,25.67,51.34
717672,1,3,2,2,2,0,1,0,0,11,12,63,120023,12.22,24.44
717773,3,5,3,2,2,2,0,0,0,6,12,64,121037,10.5,31.5
717978,1,6,2,2,2,2,0,0,0,4,12,63,121407,15.29,30.58
718178,2,3,1,1,1,1,0,0,0,3,12,64,121146,9.95,9.95
718238,3,2,2,1,2,0,2,0,0,11,12,65,120394,7.03,14.06
718255,1,3,2,1,2,1,0,0,0,4,12,69,121221,14.19,28.38
718675,1,6,2,2,2,2,0,0,0,9,12,64,121762,11.9,23.8
718879,1,5,2,2,2,2,0,0,0,8,12,63,120011,30.65,61.3
718955,1,5,2,2,2,1,0,0,0,4,12,64,122076,12.65,25.3
719042,1,3,2,1,1,0,0,0,0,2,12,64,120058,11.37,22.74
719083,1,7,2,2,2,1,0,0,0,4,12,69,120823,12.5,25
719170,1,6,4,3,2,2,0,0,2,6,12,64,121424,34.45,137.8
719215,1,7,3,2,2,1,0,0,1,8,12,64,121413,19.55,58.65
719302,1,4,2,2,2,1,0,0,0,3,12,67,120639,5.1,10.2
719343,1,5,5,4,2,2,0,0,1,17,12,64,120372,25.31,126.55
719367,3,7,2,1,1,0,0,0,0,5,12,65,121984,25.84,51.68
720021,1,5,4,2,2,1,0,0,0,2,12,64,122070,14.2,56.8
720419,1,2,2,2,2,2,0,0,0,4,12,64,120982,14.32,28.64
720611,1,6,5,3,2,2,0,0,3,6,12,64,121595,45.08,225.4
720664,1,4,2,2,2,2,0,0,1,9,12,64,122057,15.72,31.44
720857,2,2,1,1,1,1,0,0,0,4,12,63,120348,21.78,21.78
720905,2,4,3,2,2,1,0,0,0,2,12,64,121961,28.55,85.65
721138,1,6,3,3,3,3,0,0,1,12,12,63,121294,36.64,109.92
721286,3,2,2,1,1,0,0,0,0,2,12,64,121965,8.62,17.24
721304,1,4,3,2,2,1,0,0,0,4,12,65,120134,37.56,112.68
721328,2,2,1,0,0,1,0,0,0,2,12,64,120039,9.95,9.95
721347,1,7,4,2,2,1,1,0,0,7,12,69,121635,17.17,68.68
721355,3,5,2,1,2,2,0,0,0,9,12,64,120937,3.87,7.74
721415,3,4,1,1,1,1,0,1,0,3,12,65,120919,44.42,44.42
721441,1,5,6,4,6,3,1,0,2,14,12,64,120300,32.19,193.14
721687,1,5,2,2,2,0,0,0,0,11,12,69,120797,13,26
721970,3,4,2,2,2,2,0,0,0,4,12,64,121458,20.51,41.02
721974,1,4,4,1,2,1,0,0,0,8,12,64,121268,16.66,66.64
722220,1,6,3,3,2,2,0,1,1,4,12,65,121392,26.25,78.75
722453,3,2,4,2,3,2,1,0,4,15,12,63,121409,6.32,25.28
722516,2,1,1,1,1,0,0,0,0,2,12,64,121158,22.11,22.11
722646,1,5,4,2,3,2,0,0,3,8,12,63,121867,25.93,103.72
722886,1,5,3,2,2,1,0,0,0,2,12,67,120604,19.38,58.14
722912,1,4,2,2,2,1,1,0,0,5,12,64,121435,21.48,42.96
722933,3,7,1,1,1,1,0,1,0,2,12,63,120007,13.32,13.32
723110,1,6,2,2,2,2,0,0,0,4,12,63,122038,26.47,52.94
723116,1,4,2,2,2,2,0,0,0,4,12,65,120394,86.31,172.62
723308,3,7,1,1,1,0,0,0,0,0,12,64,120082,14.93,14.93
723932,2,7,2,2,2,2,0,0,0,4,12,64,121279,22.11,44.22
724120,1,7,2,2,2,0,0,0,0,2,12,67,120211,5.76,11.52
724323,2,1,2,0,1,0,0,0,1,2,12,63,121447,18,36
724328,3,4,4,2,3,2,0,0,2,6,12,64,121573,31.7,126.8
724416,2,1,2,1,2,1,0,0,2,8,12,63,120027,22.82,45.64
724832,1,5,4,1,2,1,1,1,0,3,12,64,122079,13.38,53.52
724911,2,3,1,1,1,1,0,0,0,3,12,64,122066,67.35,67.35
725092,1,7,3,2,99,3,0,0,0,6,12,65,122127,15.98,47.94
725110,1,2,2,2,2,0,0,0,0,0,12,63,122040,10.17,20.34
725166,2,4,2,1,1,2,0,0,0,7,12,63,121864,37.87,75.74
725325,1,4,2,2,2,1,1,0,0,4,12,65,121196,16.86,33.72
725392,3,5,1,4,1,1,0,0,0,2,12,64,121597,6.44,6.44
725649,1,3,2,2,2,1,0,0,0,4,12,67,121823,5.1,10.2
725751,2,4,1,1,1,1,0,0,0,3,12,63,121286,33.88,33.88
725991,1,5,3,1,2,1,0,0,0,4,12,63,120976,22.28,66.84
726187,2,2,2,1,2,0,1,0,1,9,12,64,121032,29.67,59.34
726338,3,2,1,0,1,0,0,0,1,2,12,64,120057,17.4,17.4
726512,1,4,2,2,2,1,0,0,0,2,12,65,122125,12.05,24.1
726572,1,7,2,1,2,0,0,0,0,3,12,63,121409,13.03,26.06
726598,1,4,3,2,3,1,0,0,1,6,12,63,120328,10.14,30.42
726733,1,3,1,1,1,1,0,0,0,2,12,64,121280,36.75,36.75
726870,2,1,1,0,0,0,1,0,0,0,12,64,121158,34.19,34.19
726908,1,5,4,2,4,1,1,0,1,14,12,64,120372,12.87,51.48
726957,1,7,2,2,2,2,0,0,0,6,12,65,121485,13.99,27.98
727027,3,2,3,1,1,1,1,0,2,7,12,64,120057,16.45,49.35
727032,1,3,2,2,2,0,1,0,1,6,12,65,121482,22.88,45.76
727172,2,4,1,1,1,1,0,0,1,4,12,64,120941,27.96,27.96
727338,1,3,2,2,2,0,0,0,0,2,12,68,121213,18.29,36.58
727447,2,4,1,0,1,1,0,0,0,2,12,63,120348,30.36,30.36
727642,1,4,2,2,2,1,1,0,0,8,12,64,121954,14.15,28.3
727705,1,2,3,2,3,2,0,0,0,4,12,64,120372,21.93,65.79
727770,1,7,2,1,1,0,0,0,0,4,12,68,121213,5.77,11.54
728009,1,6,2,3,2,0,1,0,0,8,12,63,120957,12.29,24.58
728091,1,6,5,2,2,2,0,0,2,6,12,64,120066,35.89,179.45
728110,3,3,1,1,1,0,0,0,0,3,12,64,121067,7.59,7.59
728148,1,7,2,2,1,1,0,0,0,4,12,65,121487,13.24,26.48
728196,1,4,2,1,1,1,0,0,1,8,12,65,121238,5.25,10.5
728563,3,7,2,2,2,1,0,0,0,4,12,65,121478,16.99,33.98
728690,1,4,4,1,2,1,0,1,2,6,12,64,120950,11.01,44.04
728907,2,2,2,2,2,1,0,0,1,4,12,65,120140,53.39,106.78
728992,1,2,1,1,1,0,0,0,0,4,12,65,121393,31.09,31.09
729017,2,1,1,0,1,0,0,0,0,0,12,64,121159,36.3,36.3
729256,1,4,2,2,2,1,1,0,0,5,12,64,121929,8.44,16.88
729279,3,3,1,1,1,1,0,0,1,4,12,64,121170,27.42,27.42
729448,1,4,2,2,2,0,0,0,0,0,12,66,121723,11.16,22.32
729579,2,5,1,1,1,1,0,0,0,2,12,63,120022,8.31,8.31
729729,1,3,2,1,2,1,0,0,1,6,12,64,121773,19.96,39.92
729765,3,4,1,1,1,1,0,0,0,4,12,64,120063,42.63,42.63
730014,2,7,1,0,1,0,0,0,1,2,12,63,121447,31.21,31.21
730148,2,4,3,1,2,1,0,0,0,5,12,63,121329,23.05,69.15
730156,2,7,1,0,1,0,0,0,0,0,12,64,122066,9.72,9.72
730243,1,6,2,3,2,2,0,0,0,4,12,64,120076,8.46,16.92
730397,1,5,4,1,2,1,0,0,0,4,12,63,120349,32.19,128.76
730533,2,1,2,0,2,1,0,0,2,6,12,63,121894,21.8,43.6
730559,2,7,3,1,99,1,0,0,1,2,12,64,121263,72.57,217.71
730583,1,6,2,5,2,2,0,0,0,4,12,66,120477,14.59,29.18
730611,2,3,2,2,2,1,0,0,0,2,12,64,121948,26.17,52.34
730760,1,7,1,1,1,1,0,0,0,2,12,65,120394,6.13,6.13
730934,1,7,4,3,2,3,0,0,1,8,12,64,121435,47.91,191.64
731118,2,2,2,0,1,0,1,0,0,0,12,64,121333,36.06,72.12
