hhld_num,pers_num,age,sex,driver_lic,tran_pass,emp_stat,occupation,free_park,stu_stat,no_work,n_pers_trip,n_tran_trip,waterzn_emp,waterzn_sch,expf,waterzn_emp
237155,1,34,M,Y,N,F,P,Y,O,O,4,0,121927,0,26.76,26.76
294604,2,48,M,Y,N,F,S,Y,O,O,3,0,121510,0,32.21,32.21
240472,1,65,M,Y,N,H,M,Y,O,O,2,0,120312,0,9.11,9.11
863464,1,59,F,Y,N,F,P,Y,O,O,9,0,120748,0,21.82,21.82
721970,1,27,F,Y,N,F,G,Y,O,O,2,0,120050,0,20.51,20.51
240333,1,44,M,Y,N,H,P,9,O,O,2,0,122110,0,19.3,19.3
883229,1,54,F,Y,N,F,G,Y,O,O,2,0,120077,0,54.3,54.3
891759,2,47,F,Y,N,H,S,9,O,O,3,0,120352,0,20.49,20.49
275547,2,42,F,Y,N,F,P,Y,O,O,2,0,121454,0,10.65,10.65
899674,2,54,F,Y,N,F,S,Y,O,O,3,1,120403,0,9.07,9.07
276597,1,40,F,Y,N,P,P,Y,O,O,4,0,121065,0,30.44,30.44
899674,1,54,M,Y,N,F,P,Y,O,O,4,0,0,0,9.07,0
289828,2,49,M,Y,N,F,M,Y,O,O,2,0,120303,0,35.12,35.12
284706,3,25,M,N,N,F,S,Y,O,O,2,0,120004,0,22.54,22.54
284707,1,59,M,Y,N,H,S,9,O,O,2,0,121867,0,19.05,19.05
284707,2,58,F,Y,N,J,S,9,O,O,0,0,121867,0,19.05,19.05
284707,4,27,F,Y,N,F,P,Y,O,O,2,0,121011,0,19.05,19.05
168437,1,60,M,Y,N,F,P,Y,O,O,2,0,120004,0,14.18,14.18
168437,2,56,F,Y,N,F,P,Y,O,O,2,0,121111,0,14.18,14.18
202598,2,44,F,Y,N,F,G,Y,O,O,2,0,120724,0,31.47,31.47
348817,1,56,F,Y,N,F,G,Y,O,O,4,0,0,0,15.82,0
491846,2,57,M,Y,N,F,P,Y,O,O,2,0,0,0,5.1,0
214746,3,54,F,N,N,F,S,N,O,O,2,0,121348,0,16.93,16.93
700821,1,57,F,Y,N,F,P,Y,O,O,2,0,121169,0,16.09,16.09
276241,1,44,M,Y,N,F,S,N,O,O,9,0,120138,0,34.09,34.09
191223,2,51,F,N,N,F,P,N,O,Y,0,0,121692,0,9.92,9.92
4438923,3,19,M,N,N,F,S,Y,O,O,2,0,121612,0,8.58,8.58
4438260,1,64,M,Y,N,J,S,9,O,O,4,0,120055,0,32.78,32.78
298489,1,50,F,Y,N,F,S,Y,O,O,4,0,120843,0,13.36,13.36
4472636,2,30,M,Y,N,F,P,Y,O,O,2,0,121362,0,15.79,15.79
302687,2,43,F,Y,N,F,P,Y,O,O,5,0,0,0,67.82,0
309894,2,74,M,Y,P,F,P,N,O,O,3,0,121920,0,18.56,18.56
390545,1,62,F,Y,N,F,G,Y,O,O,2,0,120402,0,60.56,60.56
201307,1,31,F,Y,N,F,P,N,O,N,0,0,120040,0,22.52,22.52
201307,2,36,M,Y,N,P,S,Y,O,O,3,0,121114,0,22.52,22.52
628712,1,72,M,Y,N,F,S,Y,O,O,3,0,120963,0,11.28,11.28
201342,2,51,M,Y,N,F,M,Y,O,O,2,0,0,0,32.15,0
226488,1,44,M,Y,N,F,M,Y,O,O,4,0,121189,0,18.58,18.58
202447,1,29,F,Y,N,P,P,Y,O,O,9,0,120384,0,31.55,31.55
203273,2,46,F,Y,N,H,P,9,O,O,2,0,120033,0,20.58,20.58
203278,1,47,F,Y,N,F,P,Y,O,O,4,0,121201,0,13.29,13.29
203310,1,45,M,Y,N,F,S,Y,O,O,5,0,121484,0,53.96,53.96
379714,2,48,M,Y,N,F,P,Y,O,O,2,0,121082,0,20.25,20.25
930217,1,54,M,Y,N,F,P,Y,O,O,3,0,0,0,13.71,0
698576,1,57,F,Y,N,F,P,Y,O,O,3,0,120295,0,11.79,11.79
944962,1,58,F,Y,N,F,G,N,O,O,2,0,120342,0,15.3,15.3
959871,1,46,F,Y,N,F,P,N,O,O,6,0,121204,0,6.87,6.87
208713,1,27,M,Y,N,F,P,Y,O,O,4,0,121454,0,24.91,24.91
208713,2,30,M,Y,N,F,P,Y,O,O,2,0,121703,0,24.91,24.91
208713,3,50,F,Y,N,F,G,Y,O,O,2,0,120017,0,24.91,24.91
738634,1,27,M,Y,N,F,P,Y,O,O,4,0,121230,0,18.18,18.18
738668,1,31,M,Y,N,F,P,Y,O,O,2,0,120964,0,20.95,20.95
210026,1,29,M,Y,N,F,G,Y,O,O,3,0,121923,0,18.48,18.48
210155,1,65,M,Y,N,F,M,Y,O,O,6,0,120049,0,22.46,22.46
210155,2,51,F,Y,N,F,S,Y,O,O,4,0,120068,0,22.46,22.46
535063,2,46,F,Y,N,F,G,N,O,9,3,0,121276,0,10.42,10.42
779976,1,53,M,Y,N,H,P,9,O,O,2,0,120875,0,37.96,37.96
326761,1,52,M,Y,N,F,P,Y,O,O,2,0,121418,0,17.06,17.06
212570,1,50,M,Y,N,F,S,Y,O,N,4,0,120384,0,11.68,11.68
212570,2,44,F,Y,N,F,S,Y,O,O,2,0,120384,0,11.68,11.68
607370,2,59,M,Y,N,H,P,9,O,O,9,0,121406,0,13.7,13.7
626987,1,57,M,Y,N,F,P,Y,O,O,4,0,121920,0,17.83,17.83
626987,2,54,F,Y,N,P,P,Y,O,O,5,0,121412,0,17.83,17.83
480068,2,39,F,Y,N,F,P,Y,O,O,4,0,121030,0,10.58,10.58
208172,1,26,F,Y,N,O,O,O,O,O,2,0,0,0,22.44,0
297725,2,74,M,Y,N,O,O,O,O,O,6,0,0,0,12.6,0
235826,3,5,M,N,N,O,O,O,O,O,0,0,0,0,26.16,0
419193,3,4,F,N,N,O,O,O,O,O,0,0,0,0,15.67,0
295324,2,41,F,N,N,O,O,O,O,O,2,0,0,0,16.58,0
722453,2,20,M,N,O,O,O,O,S,O,4,4,0,121090,6.32,0
281294,1,48,F,Y,N,O,O,O,O,O,0,0,0,0,29.23,0
757063,1,84,F,Y,N,O,O,O,O,O,2,0,0,0,10.21,0
840970,3,4,M,N,N,O,O,O,O,O,0,0,0,0,25.32,0
778696,2,77,F,N,N,O,O,O,O,O,4,0,0,0,10.95,0
826236,3,13,M,N,N,O,O,O,S,O,2,0,0,121675,26.12,0
839742,4,11,M,N,N,O,O,O,S,O,3,0,0,122123,39.51,0
700425,4,5,F,N,N,O,O,O,O,O,0,0,0,0,18,0
331097,3,9,M,N,N,O,O,O,S,O,0,0,0,0,4.98,0
360636,1,76,F,Y,N,O,O,O,O,O,0,0,0,0,16.47,0
283347,3,56,M,Y,N,O,O,O,O,O,0,0,0,0,7.11,0
291062,3,12,F,N,N,O,O,O,S,O,2,0,0,121211,38.78,0
297803,2,61,M,Y,N,O,O,O,O,O,2,0,0,0,14.14,0
297804,4,52,F,Y,N,O,O,O,O,O,0,0,0,0,19.69,0
326051,5,16,M,N,N,O,O,O,S,O,2,0,0,122123,66.64,0
304729,1,92,M,Y,N,O,O,O,O,O,2,0,0,0,13.69,0
508306,1,60,F,Y,N,O,O,O,O,O,0,0,0,0,10.14,0
376946,1,71,F,Y,O,O,O,O,O,O,0,0,0,0,30.11,0
820599,3,7,M,N,N,O,O,O,S,O,0,0,0,0,9.44,0
822284,4,6,F,N,N,O,O,O,S,O,0,0,0,0,37.65,0
906172,2,64,M,Y,N,O,O,O,O,O,0,0,0,0,12.22,0
511506,1,24,M,N,P,O,O,O,S,O,0,0,0,121090,21.8,0
299211,1,53,F,Y,N,O,O,O,O,O,2,0,0,0,14.32,0
451734,3,1,F,N,N,O,O,O,O,O,0,0,0,0,37.91,0
122126,1,59,F,Y,N,O,O,O,O,O,2,0,0,0,64.24,0
512333,4,11,M,N,N,O,O,O,S,O,4,0,0,120006,49.13,0
232782,1,54,F,Y,N,O,O,O,O,O,0,0,0,0,20.22,0
4454942,3,26,M,Y,N,O,O,O,S,O,2,0,0,120889,16.68,0
123712,1,56,M,N,O,O,O,O,O,O,2,2,0,0,16.41,0
886850,3,5,M,N,N,O,O,O,O,O,0,0,0,0,18.04,0
314050,3,8,M,N,N,O,O,O,S,O,0,0,0,0,25.95,0
363078,3,10,F,N,N,O,O,O,S,O,0,0,0,0,21.89,0
426680,1,46,F,N,N,O,O,O,O,O,0,0,0,0,20.07,0
670770,2,32,F,Y,N,O,O,O,O,O,0,0,0,0,31.95,0
533183,1,28,F,Y,N,O,O,O,O,O,3,0,0,0,23.03,0
890255,2,32,F,Y,N,O,O,O,O,O,0,0,0,0,16.25,0
323176,3,8,F,N,N,O,O,O,S,O,0,0,0,0,91.08,0
323692,5,12,F,N,N,O,O,O,S,O,2,0,0,122034,42.13,0
323725,3,11,M,N,N,O,O,O,S,O,2,0,0,120137,4.81,0
323542,2,9,F,N,N,O,O,O,S,O,0,0,0,0,30.69,0
217782,3,13,M,N,N,O,O,O,S,O,2,0,0,122085,13.98,0
4439252,1,66,F,Y,N,O,O,O,O,O,6,0,0,0,9.95,0
211361,2,60,F,Y,N,O,O,O,O,O,1,0,0,0,5.02,0
954438,2,69,F,Y,N,O,O,O,O,O,0,0,0,0,14.62,0
294539,2,70,F,N,N,O,O,O,O,O,0,0,0,0,10.89,0
218919,1,72,F,N,N,O,O,O,O,O,2,2,0,0,7.32,0
219834,3,5,M,N,N,O,O,O,O,O,0,0,0,0,16.09,0
221981,1,79,M,Y,N,O,O,O,O,O,2,0,0,0,8.99,0
221981,2,79,F,Y,N,O,O,O,O,O,2,0,0,0,8.99,0
410286,2,18,F,Y,N,O,O,O,S,O,2,0,0,121090,13.45,0
220201,3,11,M,N,N,O,O,O,S,O,2,0,0,122110,60.09,0
227851,1,88,F,N,O,O,O,O,O,O,3,0,0,0,15.11,0
229446,4,9,F,N,N,O,O,O,S,O,0,0,0,0,52.94,0
228553,2,66,F,Y,N,O,O,O,O,O,2,0,0,0,7.95,0
228938,2,76,M,Y,N,O,O,O,O,O,5,0,0,0,21.5,0
355947,2,39,F,N,N,O,O,O,O,O,0,0,0,0,49.25,0
302646,3,13,F,N,N,O,O,O,S,O,2,0,0,121496,15.4,0
226740,4,17,M,N,N,O,O,O,S,O,2,0,0,121771,44.26,0
229884,2,70,F,Y,N,O,O,O,O,O,4,0,0,0,17.2,0
123855,3,16,F,N,N,O,O,O,S,O,0,0,0,121390,11.24,0
284560,1,84,M,Y,N,O,O,O,O,O,2,0,0,0,3.13,0
284560,2,84,F,N,N,O,O,O,O,O,0,0,0,0,3.13,0
285042,2,70,F,Y,N,O,O,O,O,O,0,0,0,0,11.08,0
153614,3,13,M,N,N,O,O,O,S,O,2,0,0,121596,34.57,0
153614,4,11,M,N,N,O,O,O,S,O,2,0,0,121596,34.57,0
213143,3,14,M,N,N,O,O,O,S,O,2,0,0,120019,5.79,0
213542,4,21,M,Y,N,O,O,O,S,O,4,0,0,120889,36.68,0
213666,2,14,F,N,N,O,O,O,S,O,0,0,0,121166,21.77,0
213822,3,20,M,Y,N,O,O,O,S,O,2,0,0,120889,17.63,0
237108,2,6,F,N,N,O,O,O,S,O,0,0,0,0,59.8,0
225033,2,65,M,Y,N,O,O,O,O,O,2,0,0,0,33.31,0
282178,1,71,M,Y,N,O,O,O,O,O,3,0,0,0,14.11,0
392656,4,8,F,N,N,O,O,O,S,O,0,0,0,0,19.86,0
426765,2,15,F,N,N,O,O,O,S,O,2,0,0,122134,26.38,0
351231,2,79,F,N,N,O,O,O,O,O,2,0,0,0,8.06,0
351716,1,91,F,N,N,O,O,O,O,O,0,0,0,0,11.43,0
436583,4,19,M,N,O,O,O,O,S,O,2,2,0,121090,38.89,0
786120,1,57,F,N,O,O,O,O,O,O,5,3,0,0,16.62,0
354601,1,73,F,Y,N,O,O,O,O,O,4,0,0,0,15.66,0
360791,2,77,F,Y,N,O,O,O,O,O,2,0,0,0,10.81,0
360793,1,76,F,N,N,O,O,O,O,O,0,0,0,0,15.83,0
644419,1,23,M,Y,N,O,O,O,S,O,2,0,0,120082,22.71,0
650419,3,10,F,N,N,O,O,O,S,O,0,0,0,0,39.54,0
650419,5,8,F,N,N,O,O,O,S,O,0,0,0,0,39.54,0
655178,3,11,F,N,N,O,O,O,S,O,4,0,0,120022,9.29,0
372381,1,66,F,N,N,O,O,O,O,O,0,0,0,0,21.98,0
661539,5,16,F,Y,N,O,O,O,S,O,2,0,0,121433,23.53,0
145586,2,79,M,Y,N,O,O,O,O,O,2,0,0,0,12.51,0
4488329,3,28,M,Y,N,O,O,O,O,O,0,0,0,0,13.52,0
302728,3,9,F,N,N,O,O,O,S,O,0,0,0,0,45.74,0
204742,2,61,M,Y,N,O,O,O,O,O,2,0,0,0,14.18,0
690108,1,21,M,Y,O,O,O,O,S,O,0,0,0,121090,40.49,0
237986,4,16,M,N,N,O,O,O,S,O,2,0,0,121179,15.78,0
373471,2,73,F,N,O,O,O,O,O,O,0,0,0,0,15.62,0
705462,3,9,M,N,N,O,O,O,S,O,0,0,0,0,22.19,0
748048,1,64,M,Y,N,O,O,O,O,O,0,0,0,0,101.94,0
722220,3,11,M,N,N,O,O,O,S,O,2,0,0,121393,26.25,0
744515,5,12,M,N,N,O,O,O,S,O,2,0,0,121175,24.68,0
396689,4,14,F,N,N,O,O,O,S,O,2,0,0,121493,14.85,0
283970,3,15,F,N,O,O,O,O,S,O,2,0,0,121394,38.22,0
293418,1,61,F,Y,N,O,O,O,S,O,2,0,0,120082,9.91,0
293782,3,12,M,N,N,O,O,O,S,O,2,0,0,121957,43.69,0
293782,4,15,M,N,N,O,O,O,S,O,2,0,0,120064,43.69,0
308042,1,41,F,Y,N,O,O,O,O,O,6,0,0,0,17.09,0
671057,4,2,F,N,N,O,O,O,O,O,0,0,0,0,20.37,0
375940,2,72,F,Y,N,O,O,O,O,O,2,0,0,0,12.4,0
348962,3,26,F,Y,N,O,O,O,O,O,4,0,0,0,13.37,0
303470,4,13,F,N,N,O,O,O,S,O,4,0,0,121596,14.46,0
376091,1,74,M,Y,N,O,O,O,O,O,0,0,0,0,22.36,0
376091,2,73,F,Y,N,O,O,O,O,O,0,0,0,0,22.36,0
305358,3,7,F,N,N,O,O,O,S,O,0,0,0,0,42.19,0
4469404,3,21,F,Y,M,O,O,O,S,O,2,0,0,120025,28.54,0
561759,1,31,F,Y,N,O,O,O,O,O,7,0,0,0,19.61,0
352313,2,75,M,Y,N,O,O,O,O,O,3,0,0,0,11.36,0
328321,4,8,M,N,N,O,O,O,S,O,0,0,0,0,11.68,0
370203,3,33,M,N,N,O,O,O,O,O,0,0,0,0,16.09,0
174917,3,12,F,N,N,O,O,O,S,O,4,0,0,120372,13.61,0
240052,3,11,F,N,N,O,O,O,S,O,2,0,0,120058,45.03,0
280135,4,9,M,N,N,O,O,O,S,O,0,0,0,0,17.69,0
370888,2,78,M,Y,N,O,O,O,O,O,2,0,0,0,7.45,0
370895,1,66,F,Y,N,O,O,O,O,O,0,0,0,0,10.98,0
370895,2,70,M,Y,N,O,O,O,O,O,2,0,0,0,10.98,0
318298,4,20,M,Y,N,O,O,O,S,O,2,0,0,120889,86.01,0
553697,2,14,F,N,O,O,O,O,S,O,2,1,0,120040,17.38,0
553697,3,12,F,N,O,O,O,O,S,O,2,2,0,121417,17.38,0
204811,3,19,M,N,N,O,O,O,S,O,2,0,0,121522,4.81,0
206480,5,15,M,N,N,O,O,O,S,O,2,0,0,121675,33.1,0
625380,3,14,F,N,N,O,O,O,S,O,4,0,0,121882,11.68,0
247579,2,19,M,Y,O,O,O,O,S,O,2,2,0,121156,20.46,0
538234,3,19,M,Y,O,O,O,O,S,O,4,2,0,120025,35.62,0
338477,3,14,M,N,N,O,O,O,S,O,2,0,0,121675,31.42,0
338477,4,12,F,N,O,O,O,O,S,O,2,0,0,121300,31.42,0
598168,3,12,M,N,N,O,O,O,S,O,2,0,0,120019,12.2,0
357153,4,11,F,N,N,O,O,O,S,O,2,0,0,121169,38.35,0
147836,2,59,F,Y,N,O,O,O,O,O,0,0,0,0,8.59,0
430323,3,12,M,N,N,O,O,O,S,O,0,0,0,121785,18.43,0
350480,1,65,M,Y,N,O,O,O,O,O,3,0,0,0,15.74,0
350486,1,65,M,Y,N,O,O,O,O,O,5,0,0,0,18.08,0
617748,5,14,F,N,N,O,O,O,S,O,2,0,0,120007,28.41,0
301123,1,80,M,N,N,O,O,O,O,O,0,0,0,0,10.92,0
334766,1,70,F,Y,N,O,O,O,O,O,2,0,0,0,6.86,0
893335,3,15,M,N,9,O,O,O,S,O,2,0,0,121166,24.05,0
310081,2,64,F,Y,N,O,O,O,O,O,3,0,0,0,19.31,0
316861,1,69,M,Y,N,O,O,O,O,O,7,0,0,0,12.81,0
316861,2,68,F,Y,N,O,O,O,O,O,5,0,0,0,12.81,0
116166,1,68,M,Y,N,O,O,O,O,O,0,0,0,0,13.54,0
231284,3,13,M,N,N,O,O,O,S,O,2,0,0,0,6.33,0
325690,4,10,M,N,N,O,O,O,S,O,0,0,0,0,17.24,0
472728,5,1,M,N,N,O,O,O,O,O,0,0,0,0,16.11,0
309622,3,11,F,N,N,O,O,O,S,O,4,0,0,121902,23.23,0
336417,3,1,M,N,N,O,O,O,O,O,0,0,0,0,32.7,0
822284,3,8,M,N,N,O,O,O,S,O,0,0,0,0,37.65,0
215573,4,13,F,N,N,O,O,O,S,O,2,0,0,122015,25.71,0
202684,3,50,F,N,N,O,O,O,O,O,0,0,0,0,15.7,0
297786,3,81,M,N,N,O,O,O,O,O,0,0,0,0,12.64,0
285151,4,29,M,Y,N,O,O,O,P,O,0,0,0,121156,25.8,0
363812,1,43,F,N,O,O,O,O,O,O,0,0,0,0,12.54,0
308429,1,82,M,Y,N,O,O,O,O,O,2,0,0,0,21.06,0
323154,1,68,M,Y,N,O,O,O,O,O,4,0,0,0,8.74,0
294766,3,16,M,Y,N,O,O,O,S,O,2,0,0,120064,12.04,0
858345,2,67,F,Y,P,O,O,O,O,O,2,0,0,0,16.45,0
591909,2,54,F,Y,N,O,O,O,O,O,0,0,0,0,7.13,0
353530,3,7,M,N,N,O,O,O,S,O,0,0,0,0,28.27,0
332418,3,15,F,N,N,O,O,O,S,O,4,0,0,121257,26.92,0
840726,4,20,F,Y,O,O,O,O,S,O,2,0,0,120025,28.03,0
286419,1,30,F,N,P,O,O,O,S,O,2,0,0,122073,37.67,0
319278,1,66,F,Y,N,O,O,O,O,O,7,0,0,0,15.16,0
315870,4,14,M,N,N,O,O,O,S,O,2,2,0,121166,38.59,0
468435,1,62,M,Y,N,O,O,O,O,O,0,0,0,0,32.7,0
871606,1,58,F,Y,N,O,O,O,O,O,4,0,0,0,10.23,0
224236,1,90,F,N,N,O,O,O,O,O,0,0,0,0,10.79,0
332418,4,11,F,N,N,O,O,O,S,O,2,0,0,121454,26.92,0
309149,2,73,F,Y,N,O,O,O,O,O,2,0,0,0,3.13,0
758861,1,28,F,Y,N,O,O,O,O,O,0,0,0,0,40.53,0
361350,4,3,F,N,N,O,O,O,O,O,0,0,0,0,28.71,0
249644,1,72,F,Y,N,O,O,O,O,O,5,0,0,0,12.83,0
590010,3,13,F,N,N,O,O,O,S,O,2,0,0,120007,34.37,0
279638,2,25,F,Y,N,O,O,O,O,O,2,0,0,0,25.02,0
279638,4,0,M,N,N,O,O,O,O,O,0,0,0,0,25.02,0
187706,3,24,F,Y,O,O,O,O,S,O,3,0,0,120025,23.07,0
4418206,2,68,M,Y,N,O,O,O,O,O,0,0,0,0,6.3,0
283108,1,79,F,N,N,O,O,O,O,O,0,0,0,0,3.13,0
214425,1,77,M,Y,N,O,O,O,O,O,3,0,0,0,14.26,0
297211,1,79,F,Y,N,O,O,O,O,O,0,0,0,0,8.03,0
352206,1,74,M,Y,N,O,O,O,O,O,3,0,0,0,26.43,0
352206,2,66,F,Y,N,O,O,O,O,O,0,0,0,0,26.43,0
664250,3,4,F,N,N,O,O,O,O,O,0,0,0,0,11.15,0
320306,1,66,F,Y,N,O,O,O,O,O,2,0,0,0,18.09,0
326357,4,11,F,N,N,O,O,O,S,O,6,0,0,121407,23.6,0
222499,1,58,F,Y,O,O,O,O,O,O,0,0,0,0,33.46,0
327836,4,7,M,N,N,O,O,O,S,O,0,0,0,0,24.93,0
322234,2,67,M,N,N,O,O,O,O,O,6,0,0,0,14.31,0
719042,2,86,M,N,N,O,O,O,O,O,0,0,0,0,11.37,0
530463,1,62,F,Y,N,O,O,O,O,O,0,0,0,0,11.92,0
249167,3,12,M,N,N,O,O,O,S,O,2,0,0,121213,24.44,0
637642,3,1,F,N,N,O,O,O,O,O,0,0,0,0,20.07,0
218142,1,76,M,Y,N,O,O,O,O,O,3,0,0,0,19.96,0
731180,2,45,F,Y,N,O,O,O,O,O,2,0,0,0,39.83,0
731180,4,20,F,N,N,O,O,O,O,O,0,0,0,0,39.83,0
254776,4,3,M,N,N,O,O,O,O,O,0,0,0,0,18.55,0
753937,2,65,F,Y,N,O,O,O,O,O,2,0,0,0,8.26,0
753949,1,62,F,N,N,O,O,O,O,O,0,0,0,0,21.31,0
780102,1,60,F,N,O,O,O,O,O,O,2,0,0,0,12.38,0
780102,2,65,M,N,N,O,O,O,O,O,0,0,0,0,12.38,0
798943,1,31,F,Y,N,O,O,O,O,O,2,0,0,0,36.1,0
798943,3,1,F,N,N,O,O,O,O,O,0,0,0,0,36.1,0
822284,6,4,F,N,N,O,O,O,O,O,0,0,0,0,37.65,0
823900,2,70,F,Y,N,O,O,O,O,O,2,0,0,0,11.53,0
830723,1,53,M,Y,O,O,O,O,O,O,0,0,0,0,49.33,0
957647,1,83,M,N,N,O,O,O,O,O,0,0,0,0,24.02,0
848373,2,68,F,Y,N,O,O,O,O,O,0,0,0,0,9.61,0
234643,4,1,M,N,N,O,O,O,O,O,0,0,0,0,21.77,0
219083,1,85,M,Y,N,O,O,O,O,O,2,0,0,0,21.06,0
657233,1,32,F,Y,N,O,O,O,O,O,5,0,0,0,11.13,0
657233,4,0,F,N,N,O,O,O,O,O,0,0,0,0,11.13,0
212886,1,34,F,Y,N,O,O,O,O,O,4,0,0,0,75.09,0
963585,1,88,M,Y,N,O,O,O,O,O,2,0,0,0,8.62,0
963585,2,84,F,Y,N,O,O,O,O,O,2,0,0,0,8.62,0
220275,1,55,F,Y,N,O,O,O,O,O,5,0,0,0,22.27,0
232338,3,5,F,N,N,O,O,O,O,O,0,0,0,0,18.7,0
232426,1,56,F,Y,N,O,O,O,O,O,2,0,0,0,15.37,0
235241,1,64,F,Y,N,O,O,O,O,O,0,0,0,0,22.79,0
500584,3,4,F,N,N,O,O,O,O,O,0,0,0,0,13.57,0
500584,4,1,F,N,N,O,O,O,O,O,0,0,0,0,13.57,0
423906,4,1,F,N,N,O,O,O,O,O,0,0,0,0,29.91,0
158781,1,71,M,Y,N,O,O,O,O,O,0,0,0,0,29.82,0
543546,3,4,F,N,N,O,O,O,O,O,0,0,0,0,45.02,0
562039,2,33,F,Y,P,O,O,O,O,O,5,0,0,0,23.8,0
348078,3,21,M,N,P,O,O,O,O,O,0,0,0,0,27.22,0
345746,1,21,F,N,N,O,O,O,O,O,0,0,0,0,18.34,0
888498,3,0,F,N,N,O,O,O,O,O,0,0,0,0,12.55,0
393276,3,3,M,N,N,O,O,O,O,O,0,0,0,0,19.25,0
208301,1,82,F,Y,N,O,O,O,O,O,2,0,0,0,11.88,0
207232,1,67,M,Y,N,O,O,O,O,O,0,0,0,0,13.54,0
160938,3,3,M,N,N,O,O,O,O,O,0,0,0,0,20.71,0
313628,4,28,M,Y,O,O,O,O,S,O,2,0,0,121090,11.3,0
912175,2,77,F,9,N,O,O,O,O,O,0,0,0,0,8.36,0
255780,1,57,F,Y,N,O,O,O,O,O,0,0,0,0,19.9,0
504315,3,20,F,Y,O,O,O,O,S,O,2,2,0,121090,131.58,0
507503,3,12,M,N,N,O,O,O,S,O,5,0,0,121417,20.19,0
466994,2,16,F,Y,N,O,O,O,S,O,0,0,0,121433,23.77,0
561620,3,19,M,Y,N,O,O,O,S,O,2,0,0,120082,47.6,0
295324,1,72,M,Y,N,O,O,O,O,O,2,0,0,0,16.58,0
596402,3,24,F,Y,N,O,O,O,S,O,0,0,0,0,34.8,0
599288,3,11,F,N,N,O,O,O,S,O,0,0,0,121611,37.86,0
596402,1,18,M,Y,N,O,O,O,S,O,0,0,0,0,34.8,0
298207,1,71,M,Y,N,O,O,O,O,O,2,0,0,0,34.05,0
633080,4,14,F,N,O,O,O,O,S,O,2,0,0,122085,29.72,0
712167,4,12,F,N,N,O,O,O,S,O,2,0,0,121950,8.58,0
811287,5,18,F,N,O,O,O,O,S,O,2,2,0,121950,20.96,0
811287,6,16,F,N,O,O,O,O,S,O,3,2,0,121043,20.96,0
216884,1,68,F,Y,N,O,O,O,O,O,0,0,0,0,12.2,0
839269,2,20,M,N,N,O,O,O,S,O,2,0,0,121090,14.98,0
861042,4,15,M,N,N,O,O,O,S,O,3,0,0,121675,17.87,0
693240,2,3,F,N,N,O,O,O,O,O,0,0,0,0,5.92,0
873385,3,6,F,N,N,O,O,O,S,O,0,0,0,0,30.62,0
192732,1,52,F,Y,N,O,O,O,O,O,14,0,0,0,18.49,0
375951,1,78,F,Y,N,O,O,O,O,O,0,0,0,0,10.79,0
872378,3,67,M,Y,N,O,O,O,O,O,5,0,0,0,26.11,0
4434189,4,7,M,N,N,O,O,O,S,O,0,0,0,0,57.18,0
754234,1,74,M,Y,N,O,O,O,O,O,2,0,0,0,16.08,0
282132,3,19,F,Y,O,O,O,O,S,O,3,0,0,0,62.84,0
347769,2,74,F,Y,N,O,O,O,O,O,0,0,0,0,12.16,0
282667,1,60,F,N,N,O,O,O,O,O,4,0,0,0,16.64,0
200879,1,78,F,Y,N,O,O,O,O,O,4,0,0,0,11.42,0
306155,2,78,M,Y,N,O,O,O,O,O,2,0,0,0,11.09,0
280909,1,66,M,Y,N,O,O,O,O,O,0,0,0,0,15.1,0
408483,2,32,F,Y,N,O,O,O,O,O,2,0,0,0,14.15,0
327650,1,77,F,Y,N,O,O,O,O,O,3,0,0,0,7.95,0
822043,3,9,M,N,N,O,O,O,S,O,0,0,0,0,19.49,0
822043,4,6,M,N,N,O,O,O,S,O,0,0,0,0,19.49,0
215068,1,73,F,Y,N,O,O,O,O,O,2,0,0,0,12.02,0
466590,3,8,M,N,N,O,O,O,S,O,0,0,0,0,22.51,0
884953,1,51,M,Y,N,O,O,O,O,O,2,0,0,0,9.17,0
890207,2,16,M,N,N,O,O,O,S,O,0,0,0,121410,17.78,0
790148,4,2,F,N,N,O,O,O,O,O,0,0,0,0,30.2,0
380645,3,11,F,N,N,O,O,O,S,O,4,0,0,120081,12.23,0
670770,4,1,M,N,N,O,O,O,O,O,0,0,0,0,31.95,0
670773,2,69,M,N,O,O,O,O,O,O,0,0,0,0,9.92,0
248145,4,3,F,N,N,O,O,O,O,O,0,0,0,0,15.19,0
929907,3,15,F,N,N,O,O,O,S,O,2,0,0,121493,25.71,0
934256,2,20,F,Y,O,O,O,O,S,O,2,2,0,120025,40.26,0
940522,1,24,M,Y,N,O,O,O,S,O,4,0,0,121923,42.13,0
827428,1,73,F,Y,N,O,O,O,O,O,0,0,0,0,14.91,0
738357,3,1,M,N,N,O,O,O,O,O,0,0,0,0,22.52,0
964082,3,10,M,N,N,O,O,O,S,O,0,0,0,0,24.44,0
970329,3,16,F,Y,N,O,O,O,S,O,2,0,0,121959,18.65,0
970931,5,21,M,N,N,O,O,O,S,O,0,0,0,0,25.62,0
281317,2,69,F,Y,N,O,O,O,O,O,2,0,0,0,16.5,0
973455,6,10,F,N,N,O,O,O,S,O,0,0,0,0,26.35,0
976327,3,12,M,N,N,O,O,O,S,O,2,0,0,121952,21.67,0
4406032,2,62,M,Y,N,O,O,O,O,O,3,0,0,0,15.9,0
